date,Country/Region,Latitude,Longitude,population,Confirmed,"Confirmed per 100,000",Deaths,"Deaths per 100,000",Recovered,"Recovered per 100,000",Active,"Active per 100,000",share_of_last_week,percentage
2020-01-22,Wisconsin,44.2685,-89.6165,58.22434,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-22,Wyoming,42.756,-107.3025,5.78759,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Alabama,32.3182,-86.9023,49.03185,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Alaska,61.3707,-152.4044,7.31545,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Arizona,33.7298,-111.4312,72.78717,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Arkansas,34.9697,-92.3731,30.17804,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,California,36.1162,-119.6816,395.12223,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Colorado,39.0598,-105.3111,57.58736,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Connecticut,41.5978,-72.7554,35.65287,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Delaware,39.3185,-75.5071,9.73764,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,District of Columbia,38.8974,-77.0268,7.05749,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Florida,27.7663,-81.6868,214.77737,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Georgia,33.0406,-83.6431,106.17423,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Hawaii,21.0943,-157.4983,14.15872,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Idaho,44.2405,-114.4788,17.87065,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Illinois,40.3495,-88.9861,126.71821,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Indiana,39.8494,-86.2583,67.32219,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Iowa,42.0115,-93.2105,31.5507,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Kansas,38.5266,-96.7265,29.13314,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Kentucky,37.6681,-84.6701,44.67673,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Louisiana,31.1695,-91.8678,46.48794,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Maine,44.6939,-69.3819,13.44212,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Maryland,39.0639,-76.8021,60.4568,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Massachusetts,42.2302,-71.5301,68.92503,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Michigan,43.3266,-84.5361,99.86857,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Minnesota,45.6945,-93.9002,56.39632,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Mississippi,32.7416,-89.6787,29.76149,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Missouri,38.4561,-92.2884,61.37428,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Montana,46.9219,-110.4544,10.68778,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Nebraska,41.1254,-98.2681,19.34408,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Nevada,38.3135,-117.0554,30.80156,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,New Hampshire,43.4525,-71.5639,13.59711,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,New Jersey,40.2989,-74.521,88.8219,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,New Mexico,34.8405,-106.2485,20.96829,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,New York,42.1657,-74.9481,194.53561,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,North Carolina,35.6301,-79.8064,104.88084,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,North Dakota,47.5289,-99.78399999999999,7.62062,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Ohio,40.3888,-82.7649,116.891,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Oklahoma,35.5653,-96.9289,39.56971,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Oregon,44.571999999999996,-122.0709,42.17737,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Pennsylvania,40.5908,-77.2098,128.01989,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Puerto Rico,18.2208,-66.5901,31.93694,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Recovered,,,3310.02647,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Rhode Island,41.6809,-71.5118,10.59361,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,South Carolina,33.8569,-80.945,51.48714,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,South Dakota,44.2998,-99.4388,8.84659,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Tennessee,35.7478,-86.6923,68.29174,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Texas,31.0545,-97.5635,289.95881,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Utah,40.15,-111.8624,32.05958,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Vermont,44.0459,-72.7107,6.23989,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Virginia,37.7693,-78.17,85.35519,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Washington,47.4009,-121.4905,76.14893,1,0.013132160885254726,0,0.0,0,0.0,1,0.013132160885254726,100.0,100.0
2020-01-23,West Virginia,38.4912,-80.9545,17.92147,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Wisconsin,44.2685,-89.6165,58.22434,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-23,Wyoming,42.756,-107.3025,5.78759,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Alabama,32.3182,-86.9023,49.03185,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Alaska,61.3707,-152.4044,7.31545,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Arizona,33.7298,-111.4312,72.78717,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Arkansas,34.9697,-92.3731,30.17804,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,California,36.1162,-119.6816,395.12223,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Colorado,39.0598,-105.3111,57.58736,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Connecticut,41.5978,-72.7554,35.65287,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Delaware,39.3185,-75.5071,9.73764,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,District of Columbia,38.8974,-77.0268,7.05749,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Florida,27.7663,-81.6868,214.77737,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Georgia,33.0406,-83.6431,106.17423,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Hawaii,21.0943,-157.4983,14.15872,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Idaho,44.2405,-114.4788,17.87065,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Illinois,40.3495,-88.9861,126.71821,1,0.007891525614195465,0,0.0,0,0.0,1,0.007891525614195465,100.0,100.0
2020-01-24,Indiana,39.8494,-86.2583,67.32219,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Iowa,42.0115,-93.2105,31.5507,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Kansas,38.5266,-96.7265,29.13314,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Kentucky,37.6681,-84.6701,44.67673,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Louisiana,31.1695,-91.8678,46.48794,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Maine,44.6939,-69.3819,13.44212,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Maryland,39.0639,-76.8021,60.4568,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Massachusetts,42.2302,-71.5301,68.92503,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Michigan,43.3266,-84.5361,99.86857,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Minnesota,45.6945,-93.9002,56.39632,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Mississippi,32.7416,-89.6787,29.76149,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Missouri,38.4561,-92.2884,61.37428,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Montana,46.9219,-110.4544,10.68778,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Nebraska,41.1254,-98.2681,19.34408,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Nevada,38.3135,-117.0554,30.80156,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,New Hampshire,43.4525,-71.5639,13.59711,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,New Jersey,40.2989,-74.521,88.8219,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,New Mexico,34.8405,-106.2485,20.96829,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,New York,42.1657,-74.9481,194.53561,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,North Carolina,35.6301,-79.8064,104.88084,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,North Dakota,47.5289,-99.78399999999999,7.62062,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Ohio,40.3888,-82.7649,116.891,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Oklahoma,35.5653,-96.9289,39.56971,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Oregon,44.571999999999996,-122.0709,42.17737,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Pennsylvania,40.5908,-77.2098,128.01989,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Puerto Rico,18.2208,-66.5901,31.93694,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Recovered,,,3310.02647,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Rhode Island,41.6809,-71.5118,10.59361,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,South Carolina,33.8569,-80.945,51.48714,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,South Dakota,44.2998,-99.4388,8.84659,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Tennessee,35.7478,-86.6923,68.29174,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Texas,31.0545,-97.5635,289.95881,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Utah,40.15,-111.8624,32.05958,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Vermont,44.0459,-72.7107,6.23989,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Virginia,37.7693,-78.17,85.35519,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Washington,47.4009,-121.4905,76.14893,1,0.013132160885254726,0,0.0,0,0.0,1,0.013132160885254726,100.0,100.0
2020-01-24,West Virginia,38.4912,-80.9545,17.92147,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Wisconsin,44.2685,-89.6165,58.22434,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-24,Wyoming,42.756,-107.3025,5.78759,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Alabama,32.3182,-86.9023,49.03185,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Alaska,61.3707,-152.4044,7.31545,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Arizona,33.7298,-111.4312,72.78717,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Arkansas,34.9697,-92.3731,30.17804,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,California,36.1162,-119.6816,395.12223,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Colorado,39.0598,-105.3111,57.58736,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Connecticut,41.5978,-72.7554,35.65287,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Delaware,39.3185,-75.5071,9.73764,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,District of Columbia,38.8974,-77.0268,7.05749,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Florida,27.7663,-81.6868,214.77737,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Georgia,33.0406,-83.6431,106.17423,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Hawaii,21.0943,-157.4983,14.15872,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Idaho,44.2405,-114.4788,17.87065,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Illinois,40.3495,-88.9861,126.71821,1,0.007891525614195465,0,0.0,0,0.0,1,0.007891525614195465,100.0,100.0
2020-01-25,Indiana,39.8494,-86.2583,67.32219,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Iowa,42.0115,-93.2105,31.5507,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Kansas,38.5266,-96.7265,29.13314,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Kentucky,37.6681,-84.6701,44.67673,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Louisiana,31.1695,-91.8678,46.48794,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Maine,44.6939,-69.3819,13.44212,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Maryland,39.0639,-76.8021,60.4568,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Massachusetts,42.2302,-71.5301,68.92503,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Michigan,43.3266,-84.5361,99.86857,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Minnesota,45.6945,-93.9002,56.39632,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Mississippi,32.7416,-89.6787,29.76149,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Missouri,38.4561,-92.2884,61.37428,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Montana,46.9219,-110.4544,10.68778,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Nebraska,41.1254,-98.2681,19.34408,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Nevada,38.3135,-117.0554,30.80156,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,New Hampshire,43.4525,-71.5639,13.59711,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,New Jersey,40.2989,-74.521,88.8219,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,New Mexico,34.8405,-106.2485,20.96829,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,New York,42.1657,-74.9481,194.53561,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,North Carolina,35.6301,-79.8064,104.88084,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,North Dakota,47.5289,-99.78399999999999,7.62062,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Ohio,40.3888,-82.7649,116.891,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Oklahoma,35.5653,-96.9289,39.56971,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Oregon,44.571999999999996,-122.0709,42.17737,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Pennsylvania,40.5908,-77.2098,128.01989,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Puerto Rico,18.2208,-66.5901,31.93694,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Recovered,,,3310.02647,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Rhode Island,41.6809,-71.5118,10.59361,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,South Carolina,33.8569,-80.945,51.48714,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,South Dakota,44.2998,-99.4388,8.84659,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Tennessee,35.7478,-86.6923,68.29174,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Texas,31.0545,-97.5635,289.95881,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Utah,40.15,-111.8624,32.05958,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Vermont,44.0459,-72.7107,6.23989,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Virginia,37.7693,-78.17,85.35519,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Washington,47.4009,-121.4905,76.14893,1,0.013132160885254726,0,0.0,0,0.0,1,0.013132160885254726,100.0,100.0
2020-01-25,West Virginia,38.4912,-80.9545,17.92147,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Wisconsin,44.2685,-89.6165,58.22434,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-25,Wyoming,42.756,-107.3025,5.78759,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-01-26,Alabama,32.3182,-86.9023,49.03185,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
